datetime,source_id,precipitation,pressure_msl,sunshine,temperature,wind_direction,wind_speed,cloud_cover,dew_point,relative_humidity,visibility,wind_gust_direction,wind_gust_speed,sensor_station,station,core,component,period,pm10
2019-08-29,6885.0,0.0,1016.9250000000001,38.55555555555556,23.429166666666664,254.58333333333334,9.5375,55.458333333333336,15.85,65.83333333333333,33250.0,,18.166666666666668,032 Grunewald,mc032,pm10,pm10_24h,24h,18.0
2019-08-30,6885.0,0.0,1021.1625,30.88888888888889,24.09583333333333,128.33333333333334,6.7375,47.625,17.120833333333334,66.70833333333333,32583.333333333332,,13.845833333333333,032 Grunewald,mc032,pm10,pm10_24h,24h,19.0
2019-08-31,6885.0,0.0,1015.125,39.0,25.34166666666667,117.08333333333333,10.579166666666667,8.541666666666666,16.666666666666668,63.0,31041.666666666668,,20.26666666666667,032 Grunewald,mc032,pm10,pm10_24h,24h,23.0
2019-09-01,6885.0,0.0,1010.3416666666667,27.944444444444443,22.45,244.16666666666666,14.029166666666667,48.125,15.645833333333334,67.04166666666667,37541.666666666664,,25.754166666666666,032 Grunewald,mc032,pm10,pm10_24h,24h,19.0
2019-09-02,6885.0,0.0,1020.2916666666666,32.72222222222222,16.1125,287.5,12.775,27.25,9.1625,66.20833333333333,49375.0,,23.162499999999998,032 Grunewald,mc032,pm10,pm10_24h,24h,10.0
2019-09-03,6885.0,0.0,1022.0500000000001,9.222222222222221,15.200000000000001,236.66666666666666,12.304166666666667,54.916666666666664,9.370833333333334,70.70833333333333,48750.0,,21.070833333333333,032 Grunewald,mc032,pm10,pm10_24h,24h,13.0
2019-09-04,6885.0,0.0,1015.5208333333334,34.27777777777778,19.1125,225.0,10.620833333333334,56.083333333333336,11.379166666666668,64.75,42916.666666666664,,20.608333333333334,032 Grunewald,mc032,pm10,pm10_24h,24h,18.0
2019-09-05,6885.0,0.012500000000000002,1015.3874999999999,22.77777777777778,16.995833333333334,267.9166666666667,21.55,52.833333333333336,10.070833333333333,66.16666666666667,43875.0,,36.77916666666667,032 Grunewald,mc032,pm10,pm10_24h,24h,12.0
2019-09-06,6885.0,0.0,1022.5870833333333,39.0,13.545833333333334,228.75,11.4,17.583333333333332,6.858333333333333,67.54166666666667,49375.0,,21.412499999999998,032 Grunewald,mc032,pm10,pm10_24h,24h,11.0
2019-09-07,6885.0,0.0,1018.2708333333334,9.166666666666666,13.25,167.91666666666666,6.670833333333333,74.29166666666667,8.391666666666667,75.33333333333333,41666.666666666664,,12.408333333333333,032 Grunewald,mc032,pm10,pm10_24h,24h,15.0
2019-09-08,6885.0,0.0,1017.3874999999999,15.944444444444445,15.762500000000001,155.41666666666666,5.825,84.125,10.016666666666667,71.5,44166.666666666664,,12.741666666666667,032 Grunewald,mc032,pm10,pm10_24h,24h,10.0
2019-09-09,6885.0,0.7125,1011.35,0.0,13.354166666666666,145.83333333333334,10.220833333333333,100.0,12.8375,96.95833333333333,11895.833333333334,,19.629166666666666,032 Grunewald,mc032,pm10,pm10_24h,24h,7.0
2019-09-10,6885.0,0.012500000000000002,1014.9458333333333,30.944444444444443,14.600000000000001,257.9166666666667,23.516666666666666,48.75,8.758333333333333,71.625,39000.0,,37.541666666666664,032 Grunewald,mc032,pm10,pm10_24h,24h,10.0
2019-09-11,6885.0,0.0,1021.6750000000001,34.611111111111114,14.679166666666667,209.58333333333334,11.795833333333334,31.5,7.683333333333334,67.70833333333333,45625.0,,20.583333333333332,032 Grunewald,mc032,pm10,pm10_24h,24h,11.0
2019-09-12,6885.0,0.029166666666666664,1025.9533333333334,11.555555555555555,16.775000000000002,235.41666666666666,13.808333333333332,74.25,13.825000000000001,84.29166666666667,32541.666666666668,,22.5,032 Grunewald,mc032,pm10,pm10_24h,24h,10.0
2019-09-13,6885.0,0.0,1028.5775,12.11111111111111,16.333333333333332,283.75,14.204166666666666,73.58333333333333,11.575000000000001,74.91666666666667,40041.666666666664,,25.03333333333333,032 Grunewald,mc032,pm10,pm10_24h,24h,11.0
2019-09-14,6885.0,0.0,1032.48125,38.22222222222222,12.2125,256.25,5.604166666666667,42.458333333333336,7.245833333333334,75.58333333333333,47291.666666666664,,11.866666666666667,032 Grunewald,mc032,pm10,pm10_24h,24h,10.0
2019-09-15,6885.0,0.008333333333333333,1020.4370833333334,33.833333333333336,15.575000000000001,243.75,17.604166666666668,84.45833333333333,7.6125,65.79166666666667,42833.333333333336,,30.400000000000002,032 Grunewald,mc032,pm10,pm10_24h,24h,11.0
2019-09-16,6885.0,0.012500000000000002,1018.1791666666667,3.5555555555555554,13.554166666666667,270.8333333333333,14.770833333333334,86.54166666666667,10.929166666666667,84.45833333333333,28500.0,,24.21666666666667,032 Grunewald,mc032,pm10,pm10_24h,24h,13.0
2019-09-17,6885.0,0.075,1014.4125,13.0,11.741666666666667,272.5,21.349999999999998,64.79166666666667,8.470833333333333,80.95833333333333,33583.333333333336,,37.670833333333334,032 Grunewald,mc032,pm10,pm10_24h,24h,10.0
2019-09-18,6885.0,0.0,1021.1416666666668,24.61111111111111,11.329166666666666,292.9166666666667,17.195833333333333,37.75,5.070833333333334,67.75,41875.0,,32.56666666666667,032 Grunewald,mc032,pm10,pm10_24h,24h,10.0
2019-09-19,6885.0,0.0,1026.7520833333333,28.166666666666668,10.304166666666667,288.75,11.195833333333333,51.25,5.670833333333333,75.04166666666667,40000.0,,19.958333333333332,032 Grunewald,mc032,pm10,pm10_24h,24h,8.0
2019-09-20,6885.0,0.0,1027.55125,22.88888888888889,10.945833333333333,270.0,10.325000000000001,66.29166666666667,6.879166666666666,78.04166666666667,43750.0,,17.258333333333333,032 Grunewald,mc032,pm10,pm10_24h,24h,9.0
2019-09-21,6885.0,0.0,1022.36625,38.666666666666664,12.525,210.83333333333334,5.8999999999999995,23.75,7.583333333333333,76.20833333333333,49583.333333333336,,10.933333333333332,032 Grunewald,mc032,pm10,pm10_24h,24h,10.0
2019-09-22,6885.0,0.0,1014.3125,37.888888888888886,14.8125,96.66666666666667,9.424999999999999,6.083333333333333,7.8875,69.5,48125.0,,16.533333333333335,032 Grunewald,mc032,pm10,pm10_24h,24h,15.0
2019-09-23,6885.0,0.0,1013.4875000000001,35.27777777777778,15.4125,108.75,9.479166666666666,62.125,9.049999999999999,70.0,44166.666666666664,,17.516666666666666,032 Grunewald,mc032,pm10,pm10_24h,24h,19.0
2019-09-24,6885.0,0.0,1012.2916666666666,5.5,14.620833333333332,178.33333333333334,5.9375,86.70833333333333,13.4,92.875,17879.166666666668,,10.704166666666666,032 Grunewald,mc032,pm10,pm10_24h,24h,19.0
2019-09-25,6885.0,0.07083333333333333,1006.5208333333334,0.3888888888888889,14.095833333333333,181.25,6.0,82.125,13.325000000000001,95.54166666666667,19125.0,,10.6,032 Grunewald,mc032,pm10,pm10_24h,24h,15.0
2019-09-26,6885.0,0.0,1010.8000000000001,22.5,14.275,177.5,7.020833333333333,48.125,11.845833333333333,87.04166666666667,32945.833333333336,,12.945833333333333,032 Grunewald,mc032,pm10,pm10_24h,24h,10.0
2019-09-27,6885.0,0.5208333333333334,1009.5875,1.4444444444444444,14.491666666666667,210.83333333333334,9.958333333333334,73.875,14.191666666666668,98.20833333333333,20083.333333333332,,17.912499999999998,032 Grunewald,mc032,pm10,pm10_24h,24h,8.0
2019-09-28,6885.0,0.37916666666666665,1010.4791666666666,14.833333333333334,13.683333333333332,207.5,13.658333333333333,68.5,12.633333333333333,94.0,27916.666666666668,,24.27916666666667,032 Grunewald,mc032,pm10,pm10_24h,24h,10.0
2019-09-29,6885.0,0.21250000000000002,1003.0333333333333,2.3333333333333335,14.025,205.41666666666666,16.8,84.25,12.204166666666666,89.20833333333333,29750.0,,28.295833333333334,032 Grunewald,mc032,pm10,pm10_24h,24h,9.0
2019-09-30,6885.0,0.26521739130434785,1000.1913043478262,6.888888888888889,14.0,256.0869565217391,29.504347826086956,77.52173913043478,11.743478260869566,86.73913043478261,35282.608695652176,,51.460869565217386,032 Grunewald,mc032,pm10,pm10_24h,24h,6.0
2019-10-01,6885.0,0.20833333333333334,1001.5666666666666,0.16666666666666666,13.475,226.25,16.75,89.33333333333333,12.325000000000001,93.08333333333333,31833.333333333332,,28.520833333333332,032 Grunewald,mc032,pm10,pm10_24h,24h,9.0
2019-10-02,6885.0,0.44166666666666665,1004.6083333333332,10.944444444444445,9.841666666666667,257.5,13.216666666666667,63.333333333333336,7.5874999999999995,87.04166666666667,36666.666666666664,,24.462500000000002,032 Grunewald,mc032,pm10,pm10_24h,24h,6.0
2019-10-03,6885.0,0.08333333333333333,1012.2333333333332,6.111111111111111,9.020833333333334,281.6666666666667,15.008333333333333,83.625,7.4125000000000005,90.29166666666667,33750.0,,26.766666666666666,032 Grunewald,mc032,pm10,pm10_24h,24h,6.0
2019-10-04,6885.0,0.2791666666666667,1010.275,10.0,8.254166666666666,126.25,8.783333333333333,86.75,7.1875,93.70833333333333,27208.333333333332,,16.454166666666666,032 Grunewald,mc032,pm10,pm10_24h,24h,9.0
2019-10-05,6885.0,0.32083333333333336,1013.7333333333332,5.611111111111111,8.4125,105.83333333333333,12.083333333333334,68.08333333333333,6.2749999999999995,87.54166666666667,29708.333333333332,,24.75,032 Grunewald,mc032,pm10,pm10_24h,24h,10.0
2019-10-06,6885.0,0.0,1020.5375,26.61111111111111,5.908333333333334,92.08333333333333,8.4375,43.416666666666664,2.7375000000000003,82.95833333333333,49583.333333333336,,15.137500000000001,032 Grunewald,mc032,pm10,pm10_24h,24h,10.0
2019-10-07,6885.0,0.0,1019.8166666666666,25.5,4.983333333333333,234.16666666666666,3.658333333333333,44.625,1.4749999999999999,81.70833333333333,43958.333333333336,,8.295833333333333,032 Grunewald,mc032,pm10,pm10_24h,24h,11.0
2019-10-08,6885.0,0.09999999999999999,1007.6916666666666,0.0,9.579166666666667,205.83333333333334,14.583333333333334,94.125,8.616666666666667,94.0,30562.5,,24.40416666666667,032 Grunewald,mc032,pm10,pm10_24h,24h,13.0
2019-10-09,6885.0,0.09166666666666667,1006.4416666666666,12.333333333333334,11.983333333333334,224.58333333333334,17.433333333333334,60.083333333333336,9.0625,84.0,34791.666666666664,,28.816666666666666,032 Grunewald,mc032,pm10,pm10_24h,24h,11.0
2019-10-10,6885.0,0.0625,1010.0666666666666,17.61111111111111,10.862499999999999,244.16666666666666,19.929166666666667,63.333333333333336,7.8875,83.20833333333333,41375.0,,32.80833333333333,032 Grunewald,mc032,pm10,pm10_24h,24h,9.0
2019-10-11,6885.0,0.04583333333333334,1012.7791666666667,5.388888888888889,12.7125,216.66666666666666,22.333333333333332,88.79166666666667,9.295833333333333,80.16666666666667,39791.666666666664,,37.37916666666667,032 Grunewald,mc032,pm10,pm10_24h,24h,10.0
2019-10-12,6885.0,0.0,1010.3458333333333,20.27777777777778,15.754166666666668,222.08333333333334,20.787499999999998,62.708333333333336,10.950000000000001,74.04166666666667,46041.666666666664,,33.708333333333336,032 Grunewald,mc032,pm10,pm10_24h,24h,15.0
2019-10-13,6885.0,0.0,1012.0416666666666,19.166666666666668,18.287499999999998,192.5,12.795833333333334,50.125,13.975,77.16666666666667,43125.0,,21.445833333333336,032 Grunewald,mc032,pm10,pm10_24h,24h,23.0
2019-10-14,6885.0,0.0,1013.7958333333332,32.333333333333336,17.683333333333334,184.58333333333334,10.158333333333333,35.625,13.725,78.75,46041.666666666664,,17.716666666666665,032 Grunewald,mc032,pm10,pm10_24h,24h,20.0
2019-10-15,6885.0,0.0,1007.5375,30.444444444444443,15.016666666666666,100.0,7.7375,48.208333333333336,12.625,87.625,21208.333333333332,,14.016666666666666,032 Grunewald,mc032,pm10,pm10_24h,24h,34.0
2019-10-16,6885.0,0.2625,1008.5708333333333,0.16666666666666666,11.35,210.83333333333334,17.075,68.08333333333333,10.916666666666666,97.41666666666667,20791.666666666668,,28.9375,032 Grunewald,mc032,pm10,pm10_24h,24h,18.0
2019-10-17,6885.0,0.0,1012.7083333333334,4.055555555555555,13.9625,193.33333333333334,12.866666666666667,79.79166666666667,10.458333333333334,80.75,48541.666666666664,,22.545833333333334,032 Grunewald,mc032,pm10,pm10_24h,24h,15.0
2019-10-18,6885.0,0.2708333333333333,1010.4458333333333,22.055555555555557,14.220833333333333,197.91666666666666,14.929166666666667,71.125,11.25,83.875,49375.0,,26.508333333333336,032 Grunewald,mc032,pm10,pm10_24h,24h,12.0
2019-10-19,6885.0,0.0,1010.5208333333334,3.5555555555555554,11.558333333333332,163.33333333333334,11.7125,87.16666666666667,9.729166666666666,89.375,44583.333333333336,,20.583333333333332,032 Grunewald,mc032,pm10,pm10_24h,24h,13.0
2019-10-20,6885.0,0.0,1010.9666666666667,19.11111111111111,14.0875,137.5,6.629166666666666,69.95833333333333,11.200000000000001,84.58333333333333,44375.0,,13.174999999999999,032 Grunewald,mc032,pm10,pm10_24h,24h,19.0
2019-10-21,6885.0,0.0,1017.35,5.555555555555555,13.633333333333333,180.0,5.4375,76.20833333333333,12.3125,92.54166666666667,19416.666666666668,,10.625,032 Grunewald,mc032,pm10,pm10_24h,24h,28.0
2019-10-22,6885.0,0.0,1023.6079166666667,21.333333333333332,12.254166666666668,277.5,5.108333333333333,56.958333333333336,9.841666666666667,86.75,33250.0,,9.725,032 Grunewald,mc032,pm10,pm10_24h,24h,16.0
2019-10-23,6885.0,0.0,1019.7208333333333,23.0,11.620833333333332,84.16666666666667,9.025,63.875,9.958333333333334,90.66666666666667,17625.0,,17.0625,032 Grunewald,mc032,pm10,pm10_24h,24h,26.0
2019-10-24,6885.0,0.004166666666666667,1011.1333333333333,7.055555555555555,13.266666666666666,147.91666666666666,10.487499999999999,81.08333333333333,12.379166666666668,94.95833333333333,4579.166666666667,,18.133333333333333,032 Grunewald,mc032,pm10,pm10_24h,24h,54.0
2019-10-25,6885.0,0.0,1018.2916666666666,21.61111111111111,13.254166666666668,217.91666666666666,14.079166666666666,72.08333333333333,9.941666666666666,82.41666666666667,34125.0,,22.95,032 Grunewald,mc032,pm10,pm10_24h,24h,20.0
2019-10-26,6885.0,0.0,1015.8708333333334,26.944444444444443,13.775,202.08333333333334,17.541666666666668,75.66666666666667,9.345833333333333,75.54166666666667,50000.0,,28.162499999999998,032 Grunewald,mc032,pm10,pm10_24h,24h,12.0
2019-10-27,6885.0,0.024999999999999998,1015.5666666666666,0.0,11.416666666666666,250.41666666666666,18.566666666666666,73.16666666666667,6.908333333333334,74.5,45708.333333333336,,30.641666666666666,032 Grunewald,mc032,pm10,pm10_24h,24h,10.0
2019-10-28,6885.0,0.10000000000000002,1020.0749999999999,21.333333333333332,7.916666666666667,260.8333333333333,14.341666666666667,30.458333333333332,5.6125,86.20833333333333,43333.333333333336,,23.066666666666666,032 Grunewald,mc032,pm10,pm10_24h,24h,9.0
2019-10-29,6885.0,0.0,1024.945,11.277777777777779,4.579166666666667,279.1666666666667,6.683333333333334,50.833333333333336,3.3625000000000003,92.41666666666667,30312.5,,12.8125,032 Grunewald,mc032,pm10,pm10_24h,24h,11.0
2019-10-30,6885.0,0.0,1030.5654166666666,24.61111111111111,2.3000000000000003,182.08333333333334,2.8208333333333333,22.125,-0.15416666666666667,86.08333333333333,38875.0,,5.291666666666667,032 Grunewald,mc032,pm10,pm10_24h,24h,10.0
2019-10-31,6885.0,0.0,1027.5725,29.11111111111111,0.9208333333333334,94.58333333333333,3.9791666666666665,42.458333333333336,-1.2125000000000001,87.58333333333333,34166.666666666664,,7.758333333333334,032 Grunewald,mc032,pm10,pm10_24h,24h,17.0
2019-11-01,6885.0,0.020833333333333332,1013.6579166666667,20.833333333333332,2.5416666666666665,130.0,14.200000000000001,63.916666666666664,0.3708333333333333,86.79166666666667,16333.333333333334,,24.616666666666664,032 Grunewald,mc032,pm10,pm10_24h,24h,28.0
2019-11-02,6885.0,0.0375,994.4416666666666,2.0,10.966666666666667,179.58333333333334,14.0,82.5,9.666666666666666,92.16666666666667,36416.666666666664,,24.441666666666666,032 Grunewald,mc032,pm10,pm10_24h,24h,10.0
2019-11-03,6885.0,0.125,990.65,0.0,10.541666666666666,142.08333333333334,10.404166666666667,83.70833333333333,10.112499999999999,97.41666666666667,17341.666666666668,,18.4375,032 Grunewald,mc032,pm10,pm10_24h,24h,18.0
2019-11-04,6885.0,0.2916666666666667,990.4583333333334,2.5555555555555554,9.933333333333334,190.41666666666666,9.341666666666667,87.875,9.125,95.125,23875.0,,15.325000000000001,032 Grunewald,mc032,pm10,pm10_24h,24h,16.0
2019-11-05,6885.0,0.004166666666666667,995.6916666666666,1.8333333333333333,9.008333333333333,232.5,11.387500000000001,79.375,7.966666666666666,93.41666666666667,34500.0,,18.6875,032 Grunewald,mc032,pm10,pm10_24h,24h,9.0
2019-11-06,6885.0,0.09583333333333333,1000.1875,0.0,7.8500000000000005,259.5833333333333,11.299999999999999,95.20833333333333,7.25,96.20833333333333,15937.5,,17.912499999999998,032 Grunewald,mc032,pm10,pm10_24h,24h,12.0
2019-11-07,6885.0,0.0,1003.7624999999999,3.611111111111111,7.945833333333333,157.5,7.954166666666667,86.70833333333333,6.504166666666666,91.125,19383.333333333332,,13.891666666666666,032 Grunewald,mc032,pm10,pm10_24h,24h,16.0
2019-11-08,6885.0,0.05833333333333333,1007.0458333333332,1.1111111111111112,7.0375000000000005,79.16666666666667,6.9375,87.29166666666667,5.579166666666667,91.125,22291.666666666668,,13.266666666666666,032 Grunewald,mc032,pm10,pm10_24h,24h,21.0
2019-11-09,6885.0,0.02916666666666667,1006.8916666666668,0.0,6.4750000000000005,247.08333333333334,10.645833333333334,88.5,6.266666666666667,98.83333333333333,10041.666666666666,,18.220833333333335,032 Grunewald,mc032,pm10,pm10_24h,24h,22.0
2019-11-10,6885.0,0.0,1013.8625000000001,19.833333333333332,4.408333333333333,172.91666666666666,3.6666666666666665,44.541666666666664,3.220833333333333,92.875,12329.166666666666,,7.2250000000000005,032 Grunewald,mc032,pm10,pm10_24h,24h,20.0
2019-11-11,6885.0,0.0,1011.7958333333332,13.11111111111111,2.4458333333333333,150.83333333333334,12.820833333333333,69.58333333333333,0.9583333333333334,90.54166666666667,12325.0,,22.604166666666668,032 Grunewald,mc032,pm10,pm10_24h,24h,20.0
2019-11-12,6885.0,0.0,1006.2333333333332,5.111111111111111,4.0375000000000005,174.16666666666666,14.875,83.08333333333333,1.5916666666666668,84.41666666666667,22583.333333333332,,25.066666666666666,032 Grunewald,mc032,pm10,pm10_24h,24h,17.0
2019-11-13,6885.0,0.0,1003.4125,0.0,4.3625,175.0,10.408333333333333,87.75,2.6791666666666667,89.16666666666667,20750.0,,17.629166666666666,032 Grunewald,mc032,pm10,pm10_24h,24h,21.0
2019-11-14,6885.0,0.0,1009.0083333333333,22.055555555555557,4.929166666666666,133.75,12.129166666666668,53.291666666666664,2.379166666666667,84.45833333333333,27791.666666666668,,21.129166666666666,032 Grunewald,mc032,pm10,pm10_24h,24h,19.0
2019-11-15,6885.0,0.0,1006.5,0.5,7.0125,93.33333333333333,19.716666666666665,95.125,5.083333333333333,87.66666666666667,11583.333333333334,,34.90833333333333,032 Grunewald,mc032,pm10,pm10_24h,24h,27.0
2019-11-16,6885.0,0.08333333333333333,1007.9416666666666,0.0,5.604166666666667,170.41666666666666,14.079166666666666,74.83333333333333,4.9375,95.75,11491.666666666666,,23.6375,032 Grunewald,mc032,pm10,pm10_24h,24h,25.0
2019-11-17,6885.0,0.06666666666666667,1012.1875,0.0,3.7708333333333335,60.416666666666664,8.424999999999999,68.58333333333333,3.5375,98.375,10437.5,,16.258333333333333,032 Grunewald,mc032,pm10,pm10_24h,24h,26.0
2019-11-18,6885.0,0.03333333333333333,1006.7791666666667,0.0,7.541666666666667,150.41666666666666,14.950000000000001,71.70833333333333,6.570833333333333,93.91666666666667,22125.0,,25.712500000000002,032 Grunewald,mc032,pm10,pm10_24h,24h,23.0
2019-11-19,6885.0,0.09583333333333333,1015.8208333333333,16.833333333333332,5.970833333333334,207.5,16.754166666666666,71.66666666666667,2.3666666666666667,78.29166666666667,41541.666666666664,,29.079166666666666,032 Grunewald,mc032,pm10,pm10_24h,24h,7.0
2019-11-20,6885.0,0.17916666666666667,1018.4416666666666,0.0,5.154166666666667,212.08333333333334,5.3125,100.0,5.020833333333333,98.875,8000.0,,9.804166666666667,032 Grunewald,mc032,pm10,pm10_24h,24h,16.0
2019-11-21,6885.0,0.12916666666666668,1011.9250000000001,0.0,7.9125000000000005,90.83333333333333,9.354166666666666,100.0,7.666666666666667,98.54166666666667,4258.333333333333,,16.258333333333333,032 Grunewald,mc032,pm10,pm10_24h,24h,38.0
2019-11-22,6885.0,0.016666666666666666,1010.6833333333334,3.3333333333333335,8.170833333333333,135.41666666666666,11.208333333333334,84.16666666666667,7.625,96.70833333333333,12304.166666666666,,19.275000000000002,032 Grunewald,mc032,pm10,pm10_24h,24h,29.0
2019-11-23,6885.0,0.0,1008.8833333333333,8.11111111111111,5.9375,84.58333333333333,16.904166666666665,70.04166666666667,4.5625,91.33333333333333,9375.0,,30.608333333333334,032 Grunewald,mc032,pm10,pm10_24h,24h,35.0
2019-11-24,6885.0,0.0,1011.1583333333333,10.944444444444445,4.279166666666667,82.08333333333333,15.141666666666666,78.25,3.1458333333333335,92.5,8041.666666666667,,27.304166666666664,032 Grunewald,mc032,pm10,pm10_24h,24h,38.0
2019-11-25,6885.0,0.0,1012.5375,0.0,4.320833333333334,94.58333333333333,12.133333333333333,99.45833333333333,3.6791666666666667,95.91666666666667,4562.5,,20.3875,032 Grunewald,mc032,pm10,pm10_24h,24h,42.0
2019-11-26,6885.0,0.0,1007.7208333333333,0.0,6.129166666666666,169.58333333333334,11.216666666666667,98.95833333333333,4.825,91.66666666666667,10416.666666666666,,19.345833333333335,032 Grunewald,mc032,pm10,pm10_24h,24h,25.0
2019-11-27,6885.0,0.125,997.9250000000001,0.0,6.1125,156.25,15.841666666666667,77.91666666666667,5.404166666666666,95.45833333333333,16708.333333333332,,26.795833333333334,032 Grunewald,mc032,pm10,pm10_24h,24h,15.0
2019-11-28,6885.0,0.020833333333333332,991.6458333333334,8.333333333333334,9.816666666666666,204.16666666666666,24.7,81.41666666666667,5.808333333333334,76.875,40708.333333333336,,40.641666666666666,032 Grunewald,mc032,pm10,pm10_24h,24h,7.0
2019-11-29,6885.0,0.041666666666666664,1002.9791666666666,3.9444444444444446,5.216666666666667,274.1666666666667,24.55,57.458333333333336,1.3083333333333333,76.33333333333333,42416.666666666664,,41.12916666666667,032 Grunewald,mc032,pm10,pm10_24h,24h,8.0
2019-11-30,6885.0,0.0,1020.7875,13.5,1.3125,267.5,10.795833333333334,38.291666666666664,0.08749999999999998,91.66666666666667,31416.666666666668,,16.724999999999998,032 Grunewald,mc032,pm10,pm10_24h,24h,11.0
2019-12-01,6885.0,0.0,1022.2416666666667,0.0,2.2041666666666666,262.0833333333333,6.375,97.83333333333333,1.8625,97.54166666666667,5241.666666666667,,10.520833333333334,032 Grunewald,mc032,pm10,pm10_24h,24h,24.0
2019-12-02,6885.0,0.041666666666666664,1020.225,0.0,2.9125,272.5,15.612499999999999,83.08333333333333,2.1333333333333333,94.70833333333333,17637.5,,26.599999999999998,032 Grunewald,mc032,pm10,pm10_24h,24h,13.0
2019-12-03,6885.0,0.004166666666666667,1025.9258333333335,16.22222222222222,2.341666666666667,251.66666666666666,11.558333333333332,60.791666666666664,1.7625,96.0,22229.166666666668,,18.195833333333333,032 Grunewald,mc032,pm10,pm10_24h,24h,12.0
2019-12-04,6885.0,0.0,1023.4666666666667,13.722222222222221,3.4499999999999997,231.25,14.0,49.708333333333336,1.8708333333333333,89.875,17500.0,,21.3625,032 Grunewald,mc032,pm10,pm10_24h,24h,16.0
2019-12-05,6885.0,0.0,1019.5791666666668,24.72222222222222,0.38749999999999996,199.16666666666666,10.179166666666667,13.833333333333334,-1.3,88.95833333333333,17083.333333333332,,17.833333333333332,032 Grunewald,mc032,pm10,pm10_24h,24h,24.0
2019-12-06,6885.0,0.21666666666666667,1010.2708333333334,0.2222222222222222,2.004166666666667,204.16666666666666,18.775000000000002,83.25,0.16249999999999998,87.91666666666667,14500.0,,31.083333333333332,032 Grunewald,mc032,pm10,pm10_24h,24h,21.0
2019-12-07,6885.0,0.07916666666666668,1006.6291666666666,0.8333333333333334,7.754166666666666,243.75,25.75,87.70833333333333,5.6625000000000005,87.08333333333333,32083.333333333332,,40.050000000000004,032 Grunewald,mc032,pm10,pm10_24h,24h,7.0
2019-12-08,6885.0,0.008333333333333333,1002.5083333333333,1.7222222222222223,8.983333333333333,223.75,23.587500000000002,93.0,4.395833333333333,73.1304347826087,42291.666666666664,,38.3125,032 Grunewald,mc032,pm10,pm10_24h,24h,7.0
2019-12-09,6885.0,0.07916666666666666,1000.2375000000001,13.11111111111111,7.075,225.83333333333334,19.995833333333334,65.41666666666667,3.2708333333333335,77.375,38541.666666666664,,33.1875,032 Grunewald,mc032,pm10,pm10_24h,24h,7.0
2019-12-10,6885.0,0.0,1020.2375000000001,23.0,2.8958333333333335,249.16666666666666,16.220833333333335,9.625,0.9916666666666667,87.70833333333333,29583.333333333332,,26.870833333333334,032 Grunewald,mc032,pm10,pm10_24h,24h,12.0
2019-12-11,6885.0,0.0,1011.5416666666666,0.6111111111111112,2.6999999999999997,177.08333333333334,17.245833333333334,81.33333333333333,-2.3958333333333335,69.75,37916.666666666664,,28.266666666666666,032 Grunewald,mc032,pm10,pm10_24h,24h,12.0
2019-12-12,6885.0,0.041666666666666664,1002.1875,0.0,1.8583333333333334,192.5,12.579166666666666,88.33333333333333,1.4083333333333332,96.83333333333333,10729.166666666666,,20.2625,032 Grunewald,mc032,pm10,pm10_24h,24h,15.0
2019-12-13,6885.0,0.0,986.4875000000001,13.666666666666666,1.0958333333333334,129.16666666666666,15.883333333333333,55.416666666666664,-0.3416666666666666,90.41666666666667,19125.0,,27.058333333333334,032 Grunewald,mc032,pm10,pm10_24h,24h,21.0
2019-12-14,6885.0,0.2333333333333333,989.3208333333333,0.7777777777777778,3.4291666666666667,215.0,18.195833333333333,92.0,2.5416666666666665,94.16666666666667,21750.0,,30.75,032 Grunewald,mc032,pm10,pm10_24h,24h,9.0
2019-12-15,6885.0,0.06666666666666667,1001.3708333333334,7.111111111111111,5.541666666666667,212.91666666666666,22.625,52.291666666666664,1.8541666666666667,78.0,47708.333333333336,,36.84583333333333,032 Grunewald,mc032,pm10,pm10_24h,24h,6.0
2019-12-16,6885.0,0.0,1009.2166666666667,0.0,5.5,172.08333333333334,9.975,74.04166666666667,3.9,89.70833333333333,42916.666666666664,,18.354166666666668,032 Grunewald,mc032,pm10,pm10_24h,24h,9.0
2019-12-17,6885.0,0.008333333333333333,1006.4375,0.6666666666666666,7.654166666666666,166.66666666666666,11.737499999999999,79.29166666666667,4.108333333333333,79.79166666666667,36041.666666666664,,21.633333333333336,032 Grunewald,mc032,pm10,pm10_24h,24h,15.0
2019-12-18,6885.0,0.0,1015.7416666666667,6.055555555555555,7.354166666666667,224.16666666666666,12.391666666666666,54.375,3.3208333333333333,76.875,44875.0,,22.329166666666666,032 Grunewald,mc032,pm10,pm10_24h,24h,8.0
2019-12-19,6885.0,0.0,1016.4458333333333,8.0,4.1625000000000005,114.58333333333333,11.291666666666666,56.041666666666664,3.9791666666666665,98.70833333333333,4804.166666666667,,18.945833333333333,032 Grunewald,mc032,pm10,pm10_24h,24h,24.0
2019-12-20,6885.0,0.03333333333333333,997.0916666666667,20.72222222222222,5.883333333333333,135.83333333333334,10.441666666666666,49.208333333333336,5.045833333333333,94.75,16525.0,,19.041666666666668,032 Grunewald,mc032,pm10,pm10_24h,24h,25.0
